symbol,timestamp,volatility,volume_spike,price_change,range_pct,volume_ratio_prev,rsi,macd_line,macd_signal,macd_hist,macd_cross,sma_20,sma_50,sma_cross_20_50,ema_20_50_cross,adx,adx_plus_di,adx_minus_di,atr_pct,day_of_week,month,ret_1d,ret_5d,ret_20d,prediction_id,price_at_scan,volume_ratio,max_change_5d,gap_pct,short_percent
JBLU,2026-07-27T22:45:03.735612-04:00,0.04260586169194684,2.4479152025127107,0.1257035808413447,0.1533332665761312,1.445783092321093,59.71690291989728,0.010015289754364609,0.020641974248517707,-0.010626684494153098,0.0,0.07200286725925586,0.12625295488174415,1.0,0.0,13.667861465019529,33.802591626676836,20.975878898589418,0.062008593047693135,1.0,7.0,0.10497241062266771,0.12149534709423015,0.06571933890552417,204,5.43,1.81,10.5,0.0,0.0
AUR,2026-07-27T22:45:03.735612-04:00,0.040346431775723106,1.1664081810429705,0.013050558272844404,0.1022544645702315,0.9410582929611067,48.623416376732564,-0.08263410332661092,-0.08653651396750116,0.0039024106408902387,1.0,-0.014363938835351475,-0.049906670372284134,-1.0,0.0,18.993741046312238,25.54152251762043,22.765707319534275,0.0684330546610862,1.0,7.0,0.0,-0.015847845568841445,-0.061933512764325904,209,6.21,1.25,0.0,0.0,0.0
KEEL,2026-07-27T22:45:03.735612-04:00,0.0672231654085535,1.0302768024795463,-0.1681514286211908,0.09103083323625304,1.2499939948595997,35.92171930012783,-0.2969171528577501,-0.2446382507595732,-0.0522789020981769,0.0,-0.17604238647854353,-0.27302102133231,-1.0,0.0,22.166190405865585,19.34867183324523,34.72478028563655,0.13649499010966545,1.0,7.0,-0.07777784711212121,-0.19677423258188242,-0.35380626997941433,210,4.05,0.81,18.77,0.0,0.0
LAES,2026-07-27T22:45:03.735612-04:00,0.031232185942133995,1.501062781468612,-0.139705922957316,0.06410260720914639,0.9645440526006478,32.08599903261836,-0.17419007946396414,-0.15267243696450342,-0.021517642499460726,0.0,-0.1370090599588395,-0.22665082638978296,-1.0,0.0,21.301620351216677,12.566600765148383,28.853191719167313,0.08467049896520745,1.0,7.0,-0.056451654769131054,-0.09652509972386714,-0.2710280727846607,211,2.48,1.54,3.63,0.0,0.0
DNN,2026-07-27T22:45:03.735612-04:00,0.0373079733045118,1.2189635930294886,-0.13249213444340624,0.08000001040371982,1.3048401351236165,37.41127268546412,-0.09015074238783027,-0.07710603121283695,-0.013044711174993326,0.0,-0.09450114904095752,-0.1288094768157222,-1.0,0.0,19.636051397457674,15.718940303910609,31.78187967324697,0.06310953234387123,1.0,7.0,-0.05821920268910019,-0.08026756146195724,-0.11858971125980688,212,2.92,0.94,5.82,0.0,0.0
JZXN,2026-07-27T22:45:03.735612-04:00,0.2766346311984402,0.04211345947530884,0.0813008311310306,0.08270677500430453,0.029908873566404492,50.467997026193785,0.016903050591908775,0.022169595524245383,-0.005266544932336609,0.0,0.020329916625287936,0.037603405130682166,1.0,0.0,64.7183119084686,49.567585926275214,7.9035242146103055,0.26448986600208274,1.0,7.0,-0.014814800424667651,-0.3108807880512511,0.22018348824525358,218,1.35,1.39,0.0,0.0,0.0
CCC,2026-07-27T22:45:03.735612-04:00,0.03782275761999911,0.8388418484673724,0.008237184923179264,0.030228749385448832,0.7907412630678665,61.852381984956246,0.25996484209981485,0.2841932185254037,-0.024228376425588838,0.0,0.0510046167876439,0.1954525774070346,1.0,0.0,26.854072525532597,31.740409655347445,17.158518028799215,0.04857720125895765,1.0,7.0,0.025125644998157837,0.00327868544904808,0.2489795441728797,222,5.97,1.03,2.51,0.0,0.0
GERN,2026-07-27T22:45:03.735612-04:00,0.03363113672290422,0.6087732735097983,0.050724675865189583,0.08275862125664345,0.5657856357557944,55.328309215269826,0.03218273879724265,0.035446795041654176,-0.003264056244411527,0.0,0.012923540290056268,0.1041730513656598,1.0,0.0,22.736484376046892,24.136543774107526,17.187145657651715,0.055680495204167846,1.0,7.0,-0.020270250677801416,0.006944437545759019,0.11538469297646348,224,1.48,1.0,0.0,0.0,0.0
BULL,2026-07-27T22:45:03.735612-04:00,0.037792208976915896,0.9560781914465724,-0.0345285818907638,0.04401652991759637,1.225587855659689,49.40929847342633,0.21745136429141976,0.2580179193886227,-0.040566555097202917,0.0,-0.021534325401916354,0.05745454268022021,1.0,0.0,20.31589184848047,26.1012982814788,26.116472644901474,0.05711969742828729,1.0,7.0,-0.03580901621916699,-0.10797542071081156,0.07703703421133534,226,7.54,0.78,3.98,0.0,0.0
SEER,2026-07-27T22:45:03.735612-04:00,0.08393354641332493,2.177747651489911,-0.009259250061012025,0.14485983494973323,2.274367075950886,60.51743920280689,0.05740476515434967,0.07327611754452948,-0.01587135239017981,0.0,0.043139203172520846,0.13987434137074395,1.0,0.0,25.618726276410545,32.193693458480986,26.456174455607545,0.047036769951853775,1.0,7.0,0.08629445371829503,0.01904771528006588,0.28915671562314604,234,1.97,1.07,8.63,0.0,0.0
WVE,2026-07-27T22:45:03.735612-04:00,0.027383601115844626,1.151928106382238,-0.03915175260599668,0.033955825772279895,1.4588888312496757,47.43861433138019,-0.08449876560617842,-0.09003809603053081,0.0055393304243523955,1.0,-0.014638250591643032,-0.022374208112997618,-1.0,0.0,24.04932912175138,16.7985258566865,22.44166229319334,0.046894432688314835,1.0,7.0,-0.005067602942858462,0.01727114081026082,0.03697183881929744,237,5.92,0.71,0.0,0.0,0.0
ATEC,2026-07-27T22:45:03.735612-04:00,0.04351701749501567,0.9129193448925893,0.03901888710994905,0.0461373733107071,1.1621410213431669,57.74524927488621,-0.034599972447468375,-0.0034281175493628083,-0.031171854898105568,0.0,0.04666175943962059,0.09709008250268458,1.0,0.0,16.5639626100962,31.84915868195002,22.617713278125983,0.051972750338912535,1.0,7.0,0.07497112027801967,0.12289150369273028,-0.018947400544819026,238,8.67,0.74,11.3,0.0,0.0
PLUG,2026-07-27T22:45:03.735612-04:00,0.03430746959470875,1.7110043056995612,-0.13656385259219816,0.056122394364758035,1.426718660029506,28.148298552163254,-0.207963356186744,-0.21097755366781493,0.0030141974810709293,0.0,-0.149305555196249,-0.3168351222593684,-1.0,0.0,27.704705629020516,14.35007195970551,30.055630166725933,0.08671206256873819,1.0,7.0,-0.048543644373911676,-0.13656385259219816,-0.24324320343632067,241,2.06,1.22,6.31,0.0,0.0
JOBY,2026-07-27T22:45:03.735612-04:00,0.04231093202870674,0.7080820089363199,-0.07858046844749134,0.05502064599956907,0.6785611775528979,38.52904959396403,-0.5308499257426558,-0.5521099453829736,0.021260019640317873,0.0,-0.07092651434783526,-0.21238516166571264,-1.0,0.0,23.593402604645025,15.411897245096636,28.518680020653854,0.0712123590251076,1.0,7.0,-0.013568508301948556,-0.05091382170423342,-0.15758981639393754,242,7.37,1.0,2.31,0.0,0.0
ACHR,2026-07-27T22:45:03.735612-04:00,0.06104019875234556,0.694030411076623,-0.0061855120744510605,0.05186721806979293,0.7700155967848674,45.69134601631773,-0.107786924990668,-0.1517856165421005,0.04399869155143249,0.0,-0.0151205218582241,-0.11135690612974969,-1.0,0.0,17.142496766837997,22.26573137575014,25.466246489378907,0.07516108317274893,1.0,7.0,-0.02626255406322109,-0.08712121588413146,0.029914604371353848,246,4.95,0.88,3.23,0.0,0.0
EQX,2026-07-27T22:45:03.735612-04:00,0.03024299329033581,1.1012574708317158,-0.0368421454178659,0.03497264570111742,0.8559055706014512,41.53646358010544,-0.39411091932953646,-0.49555590526097326,0.1014449859314368,0.0,-0.030052523206782533,-0.1323209129182047,-1.0,0.0,16.59048533743274,24.31396950380158,29.566447664467223,0.053137820197009265,1.0,7.0,-0.03886563250442476,0.009933685954220062,-0.05960945025622766,249,9.52,1.18,0.0,0.0,0.0
IOVA,2026-07-27T22:45:03.735612-04:00,0.06395074773543909,0.8158059093022034,0.19592868433289667,0.07234046093313586,1.0142843121711098,52.83424524833553,0.24077647946478375,0.23105503866142518,0.009721440803358572,0.0,0.02597682593255124,0.11158408007118314,1.0,0.0,25.755571613879702,25.596298129174144,17.89626910018798,0.07963851722501793,1.0,7.0,-0.040816384124437,-0.14233580421414405,0.11638949327274517,251,4.9,0.81,4.69,0.0,0.0
BATL,2026-07-27T22:45:03.735612-04:00,0.10462905706460096,0.4446661385041321,-0.23809523133734167,0.11718748399289289,1.0810795664697772,41.29217346647591,-0.038416749417816254,-0.03322037461651136,-0.005196374801304894,-1.0,-0.179224127006273,-0.17098447116014193,1.0,0.0,40.03706464833026,33.637404137361635,19.178629987186348,0.1933819211413275,1.0,7.0,-0.12328771373571856,-0.18471342125714163,-0.09859154220139099,256,1.46,0.39,18.49,0.0,0.0
IAUX,2026-07-27T22:45:03.735612-04:00,0.03609373697132025,0.4758367542433766,-0.05147062626161336,0.03875974651483777,0.5486054268017055,41.349226669275204,-0.0354817187114429,-0.037091484079343706,0.0016097653679008062,0.0,-0.05976679769768811,-0.10862357692592906,-1.0,0.0,12.171038947475328,18.801555039036064,26.063814921068808,0.05767062711711116,1.0,7.0,-0.03731348528365808,-0.044444489577178836,-0.10416672875483579,258,1.34,0.85,2.99,0.0,0.0
RR,2026-07-27T22:45:03.735612-04:00,0.04443549857481756,0.8399273501698795,-0.13772449447586277,0.08333333333333333,0.7820638882585785,28.654931681845994,-0.17393424697857385,-0.1749041327979347,0.0009698858193608606,0.0,-0.16654604581575783,-0.3349651053384163,-1.0,0.0,27.7498666584166,12.588571992877936,32.61730904236174,0.09477289756202842,1.0,7.0,-0.039999961853027344,-0.1272726799830911,-0.27272725083392313,260,1.5,1.03,7.33,0.0,0.0
PCT,2026-07-27T22:45:03.735612-04:00,0.05037286120718916,0.8634251664190503,-0.08727812612596342,0.051863884555020515,1.1145975443383356,36.17934646141157,-0.7587436067820974,-0.797254303474211,0.0385106966921136,0.0,-0.09358013234560258,-0.3243021195022835,-1.0,0.0,37.91495124590295,17.056381335441404,35.20970329881151,0.08043599490568538,1.0,7.0,0.03177258471813471,-0.04489163469667912,-0.19028869173778862,268,5.98,0.76,3.18,0.0,0.0
LWLG,2026-07-27T22:45:03.735612-04:00,0.06603128855782164,1.0031263368194774,-0.16157200511902392,0.08506940132766029,1.3498947715924565,34.86048097190782,-0.8719477412572854,-0.944953967403177,0.0730062261458917,0.0,-0.15715536492302762,-0.3676861029876298,-1.0,0.0,21.026055219991957,18.70226034062841,34.54093222770013,0.1315159086527273,1.0,7.0,-0.06035887090563741,-0.16279067833272787,-0.37254901553387887,273,6.13,0.7,8.97,0.0,0.0
QS,2026-07-27T22:45:03.735612-04:00,0.046382454744573906,1.5097440085784406,-0.19470404753041437,0.08317211257119815,1.1087841828219283,32.15966299189846,-0.5890936209821991,-0.4857013193283818,-0.1033923016538173,0.0,-0.17573437455152197,-0.2854674782250769,-1.0,0.0,22.33190848658139,15.822282740594398,36.93582856980775,0.089845664627431,1.0,7.0,-0.0019304541266529363,-0.14545455978473754,-0.3188405833521387,282,5.18,1.4,0.0,0.0,0.0
OPEN,2026-07-27T22:45:03.735612-04:00,0.05333369684263856,0.33874735847065995,-0.13406595778974773,0.06598984433687503,0.8271343275866525,37.920800964239845,-0.19030199075331122,-0.09942276545628298,-0.09087922529702824,0.0,-0.13239746462286361,-0.13571850980300448,-1.0,0.0,17.70541288751137,17.57855878497208,23.96012766951899,0.08486458789101149,1.0,7.0,0.02337666358889945,-0.12053570525758728,-0.14347823067288257,285,3.85,0.39,2.34,0.0,0.0
BBAI,2026-07-27T22:45:03.735612-04:00,0.028090928198616815,0.9777004417400849,-0.10967739504160101,0.07246369925949435,0.9080999085386257,29.89401152856243,-0.27561224678178053,-0.2729398032776059,-0.0026724435041746153,0.0,-0.11933631205422657,-0.26462751699162756,-1.0,0.0,31.202870220776475,13.623553654254753,31.766553503530652,0.07008671847671887,1.0,7.0,-0.024734959409867696,-0.061224511310852936,-0.23333331567269733,291,2.83,1.06,0.71,0.0,0.0
TE,2026-07-27T22:45:03.735612-04:00,0.06904205918071207,1.3784246712139878,-0.393274853393491,0.15421683175381506,1.9288381278879119,26.22208742586112,-0.9397573502042951,-0.7219623612258554,-0.21779498897843963,0.0,-0.3805970028955651,-0.4925037191712188,-1.0,0.0,24.3158322592377,13.454415812561868,38.91460642364597,0.19628766932901903,1.0,7.0,-0.15306122151080503,-0.3196721048772859,-0.5326576529409521,292,4.9,0.74,15.92,0.0,0.0
BTBT,2026-07-27T22:45:03.735612-04:00,0.04419475947356438,0.8670993118285144,-0.2121212296358922,0.06923079744598673,0.91888806389727,31.81490165000433,-0.12158855876756913,-0.09686632189015469,-0.02472223687741444,0.0,-0.17695475735730093,-0.26921133563756916,-1.0,0.0,24.590340322973336,14.274618783719738,32.77570144782116,0.10849531878899751,1.0,7.0,-0.037037089364844955,-0.1772152424011436,-0.289617529054658,295,1.35,0.93,11.11,0.0,0.0
RXRX,2026-07-27T22:45:03.735612-04:00,0.037533779150091075,1.0045854249243467,-0.08682633811538676,0.06229510170194128,1.123078764333028,42.832717859269124,-0.1186529767277622,-0.07836907471135421,-0.040283902016407996,0.0,-0.08785047829833148,-0.07345526644789979,1.0,0.0,17.13069281896063,20.71624661807017,27.75788882851675,0.06819178237937781,1.0,7.0,0.01328902391354192,-0.00974025069249762,-0.17344176015711588,297,3.01,0.89,1.33,0.0,0.0
SES,2026-07-27T22:45:03.735612-04:00,0.05837798264952929,1.6718877543162531,-0.24324324553476007,0.09586471493574743,1.2518566697111437,29.176225653004153,-0.12413152659280824,-0.11702893658938823,-0.007102590003420006,0.0,-0.24991187147579652,-0.44659425989909096,-1.0,0.0,37.80197967976317,10.338948965246002,32.03874073621939,0.1347074989683696,1.0,7.0,-0.04144144434402941,-0.15421303912708473,-0.4435146216557647,298,0.56,1.38,-0.07,0.0,0.0
BYND,2026-07-27T22:45:03.735612-04:00,0.03143374700105894,0.7969384672194434,-0.12882445145729515,0.05914973149264791,1.3486302554933964,29.921704111514416,-0.043812629909038225,-0.03702481306847147,-0.006787816840566757,0.0,-0.1504396930613544,-0.2217842764813337,-1.0,0.0,22.425314671719804,12.161231086634645,30.563575962523874,0.07459485066867096,1.0,7.0,-0.012773667450010961,-0.1131147608261086,-0.23695343422799708,305,0.55,0.57,2.12,0.0,0.0
BB,2026-07-27T22:45:03.735612-04:00,0.040546572383573745,0.859853192409591,-0.2652134437412721,0.06922131137878434,1.5274051610937398,34.23396782994202,-0.3700289042298195,-0.028037609784062417,-0.34199129444575704,0.0,-0.20659048667202384,-0.13901362659540917,1.0,0.0,26.934691631035843,17.4732269233069,31.251261043363993,0.08890351202216544,1.0,7.0,-0.03919238963371885,-0.10011119482134678,-0.3517627845090273,315,8.42,0.53,2.49,0.0,0.0
MBLY,2026-07-27T22:45:03.735612-04:00,0.06364522280311471,1.0653688703074644,-0.1645193084547527,0.05931197887300362,0.7525224560108281,45.00204180446552,-0.2738898358500599,-0.14135386251480805,-0.13253597333525183,0.0,-0.07757957637435464,-0.09576519238071479,-1.0,0.0,18.79770080699497,18.76824142744741,30.28893294200351,0.07738467217574195,1.0,7.0,0.05243446495538695,-0.06229137710786958,0.015662664030542395,319,8.01,1.45,5.24,0.0,0.0
INFQ,2026-07-27T22:45:03.735612-04:00,0.0516279210062102,0.898908572804662,-0.08516740726247185,0.07217578491333186,0.766121529647946,40.11267562830948,-1.063961399917563,-1.0876152049816197,0.023653805064056677,1.0,-0.1012503201851439,-0.26511281934538045,-1.0,0.0,15.384084082184769,19.706435250891076,27.809316106186273,0.1104740886005833,1.0,7.0,-0.02049178325562906,-0.03336702853896811,-0.3082488689781193,323,9.76,1.06,0.0,0.0,0.0
IBRX,2026-07-27T22:45:03.735612-04:00,0.038900871083069694,1.1784383888794119,-0.115482272973778,0.048780442752550446,1.1297026973064965,38.4930425299268,-0.2153341792154828,-0.06146136612196908,-0.15387281309351375,0.0,-0.1342690557323879,-0.09757110426373816,1.0,0.0,14.850582201662537,15.250707156125584,26.12913409998876,0.07179755261912588,1.0,7.0,-0.002861227694048174,-0.13630730436558325,-0.2052452193407316,327,6.99,1.02,5.87,0.0,0.0
QUBT,2026-07-27T22:45:03.735612-04:00,0.04311153247257712,0.9222733832726273,-0.0721153757981291,0.07448184260259705,0.8247798909936349,40.804573550868774,-0.5494558558025204,-0.5506866975033823,0.001230841700861851,1.0,-0.07886888922737634,-0.20349967223570453,-1.0,0.0,16.525410863538763,16.9438299188754,27.52912461066719,0.08442124889742948,1.0,7.0,-0.030150784774517714,-0.060827306641668466,-0.221774220683696,328,7.96,1.06,0.0,0.0,0.0
RZLV,2026-07-27T22:45:03.735612-04:00,0.05746325401154305,0.6996458573422623,-0.07968129420064374,0.05194800369332062,0.926721993352837,41.6158510698045,-0.09778202623172216,-0.07495953386777683,-0.022822492363945332,0.0,-0.08875741130860526,-0.10036220905068538,-1.0,0.0,12.61598389538095,19.686759704831307,24.633442376637827,0.06908177968936775,1.0,7.0,0.004347822030685622,-0.03347286971263186,-0.11153845095775494,331,2.3,0.74,0.43,0.0,0.0
POET,2026-07-27T22:45:03.735612-04:00,0.06250715082208033,0.8509787656683963,-0.23269013542499395,0.07692307149707395,1.1155266687300114,35.93137707816015,-0.9984782717526599,-0.9817725481445454,-0.01670572360811451,0.0,-0.17283570784865243,-0.3796912916029209,-1.0,0.0,20.76906217053264,17.208756693356932,33.03280351902082,0.13464655042143195,1.0,7.0,-0.046544417010428774,-0.19235360557829984,-0.31370558709834584,333,7.09,0.72,7.19,0.0,0.0
WEN,2026-07-27T22:45:03.735612-04:00,0.037879750709798925,0.5375020230053168,0.03369272202553231,0.0469361316732023,0.7189865298268121,52.859342915982836,-0.004591369580458249,0.0493775259276236,-0.05396889550808185,0.0,-0.004413284481416202,0.03641315480009277,1.0,0.0,20.310011265735806,26.387181457602825,19.27979463606169,0.058840159709008445,1.0,7.0,0.049247624669271683,0.005242458879826328,-0.07142858792241935,334,7.31,0.66,4.92,0.0,0.0
PURR,2026-07-27T22:45:03.735612-04:00,0.05013828067924703,0.9973961145709589,-0.1619047717905988,0.06331166820555026,1.2424998700150782,36.367230915759336,-0.5242283734063227,-0.41080390443593423,-0.11342446897038844,0.0,-0.1548909564552623,-0.24546792534465944,-1.0,0.0,17.730913805585725,15.848740168945197,33.360215659002314,0.09988848409886064,1.0,7.0,-0.02839121464410499,-0.12994351500110857,-0.2727273136706788,349,6.34,0.79,2.68,0.0,0.0
RXT,2026-07-27T22:45:03.735612-04:00,0.10819744263202348,0.4154245600538513,-0.1806451904000479,0.08267718161451057,0.9112176414189836,38.445341162213246,-0.47992639591644526,-0.3425980917748225,-0.13732830414162278,0.0,-0.2276113843425165,-0.2815523116028381,-1.0,0.0,19.81329346971262,15.975863536417545,24.4526462523836,0.17494658837755836,1.0,7.0,-0.012953355874389949,-0.1321184376641843,-0.4205323112845275,354,3.86,0.45,4.15,0.0,0.0
ORC,2026-07-27T22:45:03.735612-04:00,0.012306529709367502,1.2652272823103505,-0.03806731404816743,0.024353096382286655,0.8969056023684809,42.923967298176194,-0.03583240149527889,0.006393921375580298,-0.04222632287085919,0.0,-0.030472927363493385,-0.015789146803821708,1.0,0.0,22.30297986741539,10.971869453086267,27.89424226958981,0.02200774694186628,1.0,7.0,0.01232671854615952,-0.02954206939861259,-0.04366808135300149,356,6.49,1.26,1.85,0.0,0.0
ALLO,2026-07-27T22:45:03.735612-04:00,0.030931065303551192,1.219797053849359,-0.10270273230909999,0.09036143323751826,1.443134696244744,32.27565456818667,-0.08493321784979169,-0.062162201439459094,-0.022771016410332592,0.0,-0.13631634240886625,-0.15906789470916138,-1.0,0.0,24.30801305526111,13.016749318704179,28.542056455241628,0.07437350168199144,1.0,7.0,-0.051428590502057725,-0.10270273230909999,-0.25225227692425,360,1.75,0.82,4.0,0.0,0.0
RITM,2026-07-27T22:45:03.735612-04:00,0.018774993812078863,2.05681393547493,0.060737467432074865,0.053169684896441013,1.8345301509756027,67.23751849594508,0.06767025836401253,0.036534364417196666,0.03113589394681586,1.0,0.062874794463321,0.07891843421022648,1.0,1.0,15.375070897753867,32.153065407544354,15.25491449812999,0.023561628678524717,1.0,7.0,0.05958832264487901,0.06885247439410414,0.06670760104109097,363,9.23,1.16,8.23,0.0,0.0
PACB,2026-07-27T22:45:03.735612-04:00,0.034565359298461586,1.3164177940142758,-0.07333334287007653,0.07194237817389376,1.1765264344627069,44.348513663840386,-0.03252683491505026,-0.01231790011853405,-0.020208934796516212,0.0,-0.07610502149108966,-0.03122387566185969,1.0,0.0,13.679550507506777,16.47418915977271,20.98616134948443,0.07269540657172006,1.0,7.0,0.022058802260453536,-0.007142850452539706,-0.19653180903471346,364,1.36,1.12,2.94,0.0,0.0
NEOG,2026-07-27T22:45:03.735612-04:00,0.02231555379449192,1.5557844189912131,-0.049638106734597454,0.052230638101542555,1.0296676887378802,42.76950539838375,0.06252732129593497,0.15153197417649486,-0.08900465288055989,0.0,-0.04459927488133353,-0.00762374696035506,1.0,0.0,13.783768985840672,17.89961352874319,22.558161042506775,0.03889680028786761,1.0,7.0,-0.016060018174949175,-0.07452172226085152,0.009890021444047381,376,9.34,1.26,2.89,0.0,0.0
ADMA,2026-07-27T22:45:03.735612-04:00,0.01997090061817002,0.7976510079438239,-0.009019157242188824,0.03412971467995547,0.9094677777312508,53.02873885353461,-0.04564847910308778,-0.008222946226554832,-0.03742553287653295,0.0,0.0018235624586595556,0.03653215220256123,1.0,0.0,13.690930595750759,22.02090739963814,20.216412342621886,0.03493635909837226,1.0,7.0,0.03655665523007179,0.02328286446012262,0.050179221270788776,378,8.48,0.77,3.66,0.0,0.0
AGNT,2026-07-27T22:45:03.735612-04:00,0.04353808693464063,1.4873997161535124,-0.06074771405057433,0.10199007158606833,0.8789379915699822,37.426295874356114,-0.25053175853303866,-0.1933535202105079,-0.05717823832253077,0.0,-0.13104566835276588,-0.1550935748374408,-1.0,0.0,26.792781852090204,12.94210409478447,27.524181430440294,0.07807539223761886,1.0,7.0,-0.04285710393165876,-0.09255075920981948,-0.27697841325573014,379,4.2,1.61,0.0,0.0,0.0
CWH,2026-07-27T22:45:03.735612-04:00,0.04310848137326823,1.519667787628656,0.016181291949422194,0.042197429559271124,1.576096529857319,46.11975585660955,-0.3209416406187078,-0.31514576823350937,-0.005795872385198408,0.0,-0.023555903876064432,-0.10064727318743538,-1.0,0.0,16.75652349617168,21.85868306533312,24.45079671195253,0.06891154970882094,1.0,7.0,0.026143844320456466,0.05369130362637864,-0.2159800211784747,380,6.12,0.93,2.61,0.0,0.0
BMBL,2026-07-27T22:45:03.735612-04:00,0.030002093995468868,0.8027217097451822,0.027303727605233474,0.04684386474141683,0.7939834680879895,51.07259291797846,-0.045407046274101415,-0.043227985783889575,-0.00217906049021184,0.0,-0.002815965527066533,0.0030658477777678605,1.0,0.0,14.743546157860935,21.147826451384947,20.956252965398736,0.055344564509893966,1.0,7.0,0.016891875564834624,0.04878052630197316,-0.05937501699663672,381,2.96,0.94,1.69,0.0,0.0
OI,2026-07-27T22:45:03.735612-04:00,0.04371657210693379,1.5489822266732627,0.07218942297285236,0.0728476619033128,2.3331364441819256,47.87443559456262,-0.05040363275893789,-0.008140048727977583,-0.042263584030960304,0.0,-0.029355012616465337,0.0050363178043384416,1.0,0.0,17.982941601974765,21.571472306564274,24.559829137894802,0.052508827315144994,1.0,7.0,-0.015217325277273042,0.020270304375678894,-0.055265873257381526,382,9.2,0.5,0.0,0.0,0.0
EOSE,2026-07-27T22:45:03.735612-04:00,0.04175404949722125,1.1556314341628071,-0.21445223414327474,0.08011869142295854,1.4476436285396361,27.46196604485388,-0.728383452811233,-0.7168839538295394,-0.011499498981693557,0.0,-0.22967028992514094,-0.4515688239349166,-1.0,0.0,31.611165596064698,11.048621936778913,32.95033778925618,0.14085536299096252,1.0,7.0,-0.06648199903351315,-0.20518866333090569,-0.44663385860063876,390,3.61,0.81,3.05,0.0,0.0
PSKY,2026-07-27T22:45:03.735612-04:00,0.024524830965044434,1.573753471229276,-0.1151316013059901,0.0272614963256948,0.8580501108261984,28.631498275390868,-0.49468643565580983,-0.3937021187125793,-0.10098431694323051,0.0,-0.12010033633410166,-0.17534779907581555,-1.0,0.0,28.0618675956865,13.297735269152986,35.70091196695908,0.046970793178145225,1.0,7.0,0.004981315464904323,-0.05392732151783364,-0.17820774484569124,391,8.03,1.92,5.73,0.0,0.0
RUN,2026-07-27T22:45:03.735612-04:00,0.027272804523815808,1.0945795244885799,-0.24647884854047153,0.06645901720842398,1.0349354633647494,25.832154405479727,-0.8543649803009483,-0.6078235081464133,-0.24654147215453504,0.0,-0.1875131706024188,-0.26224985866796746,-1.0,0.0,18.901631916851365,15.586906341945065,36.620417057734834,0.08452134958971336,1.0,7.0,-0.035070084554030156,-0.15821674233678062,-0.2856082758558237,393,9.98,1.03,4.01,0.0,0.0
TTI,2026-07-27T22:45:03.735612-04:00,0.038803330302243755,2.3037455105182145,-0.23628690709722855,0.07872924210551274,1.4161831704372883,25.76952546331367,-0.5524708496601516,-0.36172529349527965,-0.19074555616487193,0.0,-0.20822399546533288,-0.2640930460431338,-1.0,0.0,29.798946557297484,10.701974982203453,42.77915870098917,0.07105639100795033,1.0,7.0,-0.05851759203561657,-0.20439566289898958,-0.36379616007817117,396,7.69,1.23,10.92,0.0,0.0
LAR,2026-07-27T22:45:03.735612-04:00,0.03848995991598387,1.2797528976802959,-0.22406637362176418,0.06060608636294209,1.0724220874294081,26.10895953174655,-0.747672587498518,-0.6894415347340122,-0.0582310527645058,0.0,-0.1874275640400277,-0.3265629356421651,-1.0,0.0,35.15190574891204,12.310643525566595,40.0300224421301,0.07678701007552521,1.0,7.0,-0.04591836320945142,-0.10810808147259443,-0.2961103787708502,397,5.88,1.21,3.23,0.0,0.0
INO,2026-07-27T22:45:03.735612-04:00,0.03552341839404557,0.65734461836537,-0.1120689646313221,0.07766988886684739,0.5502560819462228,39.55614948610277,-0.041286794058985166,-0.025722553632835134,-0.015564240426150032,0.0,-0.08158718829760414,-0.10621315089233718,-1.0,0.0,19.24720398050596,13.899845089698196,25.253235112677462,0.06092841990445144,1.0,7.0,0.06185560928849254,-0.06363640994079744,-0.08035717231734663,398,0.97,1.16,7.76,0.0,0.0
SPRY,2026-07-27T22:45:03.735612-04:00,0.0319258839282858,0.6757060566244173,-0.2549277297219362,0.06172846150973875,0.7431727017968021,23.351380532389598,-0.7850045969358668,-0.6187558781341443,-0.16624871880172243,0.0,-0.21544208915533192,-0.3123021425667788,-1.0,0.0,30.779692351792146,13.208865520215726,33.99943463165165,0.0928524068633197,1.0,7.0,-0.01562502587007053,-0.10849057275713914,-0.3376168459875102,399,5.76,0.87,4.17,0.0,0.0
ZVRA,2026-07-27T22:45:03.735612-04:00,0.05964785211649992,0.9463641052088706,-0.25497708808481834,0.04316547749779371,0.8787082457369774,29.56488769653906,-0.6334708160321085,-0.15305760476285735,-0.4804132112692512,0.0,-0.2381027341887173,-0.20539647934852767,1.0,-1.0,28.259775573432876,10.211194359976329,35.1424882956556,0.0836935446006342,1.0,7.0,0.0020596811545607885,-0.21847392037746205,-0.30549611825289047,400,9.71,1.07,28.94,0.0,0.0
